# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae1892.i.ut190425.1088_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
1 2422728 233.67899294 27.051314323 18.07 i 17.1524 209 4.4 3676.756 252.346 0.060708676 0.11827713 -0.0010488967 4.059 2.908 0.5 0.284
93 336582 233.74523971 27.082234958 17.45 i 16.1133 782 12.987 3188.218 507.623 0.025460783 0.022392632 -0.022084573 8.846 5.34 49.0 0.396
230 2422792 233.8107575 27.109177665 18.35 i 17.0706 290 7.659 2705.339 730.238 0.052442536 0.070860922 0.020725438 4.574 3.639 -24.2 0.204
246 62202 233.92720686 27.118454826 15.955 i 14.4558 1756 6.552 1847.524 806.991 0.013016379 0.03283152 0.010762088 9.265 5.407 -14.3 0.416
374 296203 233.86569824 27.150339324 16.9 i 16.0341 839 14.749 2300.588 1070.778 0.035352446 0.012698019 0.010554501 9.313 5.233 -77.5 0.438
375 2422841 233.93134741 27.142349098 18.97 i 17.1699 211 4.213 1817.117 1004.752 0.12020152 0.081586808 0.0081681823 3.51 2.879 -84.0 0.18
507 2422742 233.70763784 27.169723077 18.7 i 17.1232 197 3.338 3464.333 1231.993 0.13744533 0.10486361 0.082379431 3.607 2.458 -55.8 0.318
525 71693 233.67131316 27.189884425 16.724 i 15.255 1000 7.04 3731.514 1399.236 0.07962577 0.015853941 0.049161039 11.563 3.371 -71.2 0.708
553 403176 233.6487318 27.174944676 18.79 i 17.377 221 5.316 3897.967 1275.878 0.066166744 0.12426519 0.072525762 4.529 2.657 -25.7 0.413
614 2422939 234.10838866 27.18897004 18.67 i 16.9701 223 4.335 514.016 1392.114 0.094649106 0.10656757 0.0059821331 3.263 3.053 -13.3 0.064
735 71699 233.93356803 27.230045611 16.241 i 15.3162 1227 13.059 1801.118 1730.527 0.019162664 0.012979249 -0.017877774 12.298 6.259 54.5 0.491
809 71704 233.9725586 27.247387252 15.795 i 14.4635 1806 7.376 1514.312 1874.229 0.024922954 0.018679617 0.026814088 11.156 5.302 -51.6 0.525
824 369336 233.63510979 27.240140457 18.34 i 16.8196 374 7.404 3997.233 1815.617 0.052493181 0.098892987 0.10429447 7.329 2.744 -33.0 0.626
906 403224 234.13632825 27.257476921 18.05 i 16.683 377 6.447 309.535 1959.482 0.034044292 0.079399034 0.02381443 5.67 3.485 -13.9 0.385
1014 14652 234.06331209 27.304259535 14.932 i 13.4485 4058 11.456 847.304 2345.674 0.010368899 0.0069605866 -0.0088865114 16.001 8.631 55.5 0.461
1087 403190 233.80292315 27.291679682 18.3 i 17.0748 240 5.974 2762.212 2240.635 0.04921329 0.13927893 0.040536072 4.721 2.639 -12.1 0.441
1114 13997 233.81131837 27.32486359 14.691 i 13.3232 5593 14.646 2700.333 2515.229 0.0061133425 0.0046482147 0.00082553655 14.841 12.678 -75.3 0.146
1273 1233130 233.79692151 27.33571943 17.93 i 16.382 363 4.532 2806.131 2605.128 0.069147855 0.069770895 -0.017268194 4.055 3.578 44.0 0.118
1316 62201 233.81417978 27.350568661 15.52 i 14.5857 2041 12.459 2679.196 2727.95 0.0030711379 0.050115157 0.0048638345 18.425 4.461 -3.0 0.758
1382 1233153 233.6237024 27.355838185 18.79 i 17.1027 214 5.63 4079.264 2773.284 0.090558738 0.10120735 -0.014957719 3.396 3.085 27.3 0.092
1427 71736 233.92452347 27.375320202 15.836 i 14.7701 1515 9.785 1868.175 2932.771 0.017475797 0.034975205 -0.035718136 12.561 4.657 31.9 0.629
1482 1155332 233.75451563 27.382786832 17.79 i 16.6557 411 6.183 3117.52 2994.894 0.047705736 0.051711239 0.020177355 5.036 4.083 -39.4 0.189
1496 403198 233.86603911 27.382562117 18.28 i 16.9638 244 4.383 2297.979 2992.625 0.078636095 0.1022874 -0.0055656531 3.573 3.122 6.6 0.126
1552 1143336 234.05789138 27.393254234 18.59 i 17.0912 226 3.961 888.26 3082.125 0.075456776 0.1259037 0.0377062 3.802 2.751 -18.4 0.276
1961 2422758 233.74007717 27.474390372 19.09 i 17.2847 173 3.259 3222.819 3753.105 0.1033265 0.15840842 0.047372892 3.252 2.446 -20.3 0.248
2000 1233261 233.80286546 27.466445073 18.6 i 17.0025 208 3.557 2761.83 3686.975 0.10887155 0.11398929 0.0033137281 3.038 2.956 -16.5 0.027
2064 1233250 233.65949579 27.457248699 18.99 i 17.2068 203 4.805 3814.735 3612.063 0.11025304 0.10452592 -0.067335986 3.686 2.661 47.4 0.278
2155 379474 234.15389144 27.526269209 17.55 i 16.8536 370 9.881 185.332 4184.278 0.10342935 0.02690189 -0.054727916 7.428 2.985 72.2 0.598
