# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae13599.i.ut190425.1081_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
369 1227817 243.75133205 21.664966092 18.58 i 17.0391 216 3.605 2826.715 906.677 0.078048386 0.13917053 -0.010107578 3.589 2.677 4.7 0.254
507 498439 243.87843453 21.697940599 17.476 i 16.4162 505 7.258 1849.227 1179.499 0.072239228 0.028758809 0.042152122 7.033 3.518 -67.9 0.5
578 1421444 243.74566739 21.705326663 18.77 i 17.3898 196 4.072 2870.109 1240.719 0.097394623 0.10803994 0.013720001 3.261 2.996 -26.1 0.081
732 1408925 243.99851423 21.736974069 18.66 i 17.5481 223 7.504 926.232 1503.206 0.058430463 0.085917793 -0.014083679 4.198 3.378 13.6 0.195
839 627008 243.95711568 21.762563557 19.14 i 17.0845 247 4.573 1244.661 1714.67 0.090303309 0.081219584 0.041387398 3.935 3.058 -51.2 0.223
909 498508 243.68671076 21.780770745 18.422 i 16.6868 355 6.081 3322.868 1865.409 0.06115263 0.06079274 0.0030963453 4.103 3.999 -48.3 0.025
942 1412343 244.00089025 21.784590142 18.68 i 16.9533 204 3.066 908.413 1897.292 0.13239595 0.10829078 -0.02423246 3.112 2.697 67.4 0.133
1018 476847 243.77240847 21.801949541 16.91 i 16.4079 491 6.649 2664.214 2040.27 0.045901697 0.037418328 -0.010452043 5.351 4.546 64.5 0.15
1094 1421511 244.06786182 21.81413276 19.41 i 17.8554 145 3.862 394.124 2142.479 0.1583163 0.10702985 0.056729551 3.254 2.419 -66.1 0.257
1132 627067 243.88223141 21.824043312 18.42 i 16.8584 369 6.536 1820.41 2223.12 0.039947301 0.067124754 0.0072072963 5.033 3.846 -7.4 0.236
1137 1227922 243.96101062 21.824958091 18.73 i 17.2653 233 4.479 1215.176 2231.066 0.12431052 0.0640494 0.04599192 4.215 2.752 -71.3 0.347
1440 9244 243.74100537 21.938371487 14.113 i 13.1572 5379 14.716 2904.888 3169.39 0.0062670629 0.010270849 0.011267033 20.895 8.378 -35.2 0.599
1580 1416909 243.62604684 21.930805206 19.55 i 17.2049 208 4.737 3787.464 3107.593 0.08972688 0.10759364 0.0091956062 3.359 3.033 -13.6 0.097
1671 1227994 243.71763436 21.952520875 18.54 i 16.984 334 6.406 3084.216 3286.602 0.07169006 0.046183553 0.024556048 4.925 3.612 -68.0 0.267
1759 1421512 243.93259521 21.970419716 18.58 i 17.4157 231 8.938 1434.314 3434.719 0.052925114 0.075049423 0.038078636 4.881 3.41 -29.9 0.301
2046 527404 243.88905624 22.001059966 17.107 i 15.8651 590 5.153 1768.573 3688.111 0.066472866 0.0331898 -0.021115014 5.762 3.792 73.8 0.342
