# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae15132.r.ut190425.1110_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
1015 1224526 244.85551949 18.352526401 18.12 r 17.2296 324 6.023 2079.502 2277.395 0.062792338 0.060970403 0.041306257 4.926 3.48 -46.3 0.293
1085 622043 244.91014556 18.368805055 18.31 r 17.1021 312 8.245 1650.475 2412.231 0.033204634 0.084496491 0.0031250529 5.492 3.439 -1.7 0.374
1222 622098 244.83438964 18.408569114 18.23 r 17.016 363 6.179 2245.477 2741.187 0.086232938 0.094495818 -0.14117709 7.133 2.492 43.3 0.651
1312 622125 244.92280677 18.425296647 18.3 r 17.2495 358 6.584 1551.26 2879.794 0.044913743 0.062311392 -0.023630083 5.068 3.827 26.8 0.245
1324 1127510 244.80174899 18.425546408 18.69 r 17.5938 195 4.101 2501.76 2881.711 0.10417282 0.10714487 0.0022690261 3.104 3.05 -18.7 0.018
1420 474279 244.80590227 18.45078156 17.997 r 16.833 377 7.408 2469.118 3090.549 0.050639573 0.064227447 -0.0033288486 4.453 3.94 6.9 0.115
1469 56762 244.87348894 18.464418943 16.144 r 15.3164 1099 6.577 1938.556 3203.428 0.028533762 0.026161445 0.0028965308 6.265 5.85 -64.7 0.066
1480 1224644 244.95621256 18.458752776 18.26 r 17.2488 287 5.277 1289.156 3156.826 0.051414326 0.098124295 0.00057480211 4.41 3.192 -0.4 0.276
1499 56530 244.87398913 18.480399509 15.239 r 15.1052 2489 16.395 1934.658 3335.682 0.0073105567 0.0079131601 -0.00051939202 11.774 11.174 20.4 0.051
2116 62530 244.89104158 18.578755448 15.227 r 15.2107 1941 14.315 1801.068 4149.707 0.014379745 0.0078160502 0.0084903603 13.208 7.794 -63.9 0.41
