# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# schema: astropy-2.0
sexcat_id x y
2304 2101 4093
2304 2102 4093
2304 2098 4094
2304 2099 4094
2304 2100 4094
2304 2101 4094
2304 2102 4094
2304 2103 4094
2304 2104 4094
2304 2105 4094
2304 2096 4095
2304 2097 4095
2304 2098 4095
2304 2099 4095
2304 2100 4095
2304 2101 4095
2304 2102 4095
2304 2103 4095
2304 2104 4095
2304 2105 4095
2304 2106 4095
2304 2107 4095
2304 2095 4096
2304 2096 4096
2304 2097 4096
2304 2098 4096
2304 2099 4096
2304 2100 4096
2304 2101 4096
2304 2102 4096
2304 2103 4096
2304 2104 4096
2304 2105 4096
2304 2106 4096
2304 2107 4096
2304 2108 4096
2304 2095 4097
2304 2096 4097
2304 2097 4097
2304 2098 4097
2304 2099 4097
2304 2100 4097
2304 2101 4097
2304 2102 4097
2304 2103 4097
2304 2104 4097
2304 2105 4097
2304 2106 4097
2304 2107 4097
2304 2108 4097
2304 2095 4098
2304 2096 4098
2304 2097 4098
2304 2098 4098
2304 2099 4098
2304 2100 4098
2304 2101 4098
2304 2102 4098
2304 2103 4098
2304 2104 4098
2304 2105 4098
2304 2106 4098
2304 2107 4098
2304 2108 4098
2304 2095 4099
2304 2096 4099
2304 2097 4099
2304 2098 4099
2304 2099 4099
2304 2100 4099
2304 2101 4099
2304 2102 4099
2304 2103 4099
2304 2104 4099
2304 2105 4099
2304 2106 4099
2304 2107 4099
2304 2108 4099
2304 2095 4100
2304 2096 4100
2304 2097 4100
2304 2098 4100
2304 2099 4100
2304 2100 4100
2304 2101 4100
2304 2102 4100
2304 2103 4100
2304 2104 4100
2304 2105 4100
2304 2106 4100
2304 2107 4100
2304 2108 4100
2304 2109 4100
2304 2095 4101
2304 2096 4101
2304 2097 4101
2304 2098 4101
2304 2099 4101
2304 2100 4101
2304 2101 4101
2304 2102 4101
2304 2103 4101
2304 2104 4101
2304 2105 4101
2304 2106 4101
2304 2107 4101
2304 2108 4101
2304 2109 4101
2304 2095 4102
2304 2096 4102
2304 2097 4102
2304 2098 4102
2304 2099 4102
2304 2100 4102
2304 2101 4102
2304 2102 4102
2304 2103 4102
2304 2104 4102
2304 2105 4102
2304 2106 4102
2304 2107 4102
2304 2108 4102
2304 2109 4102
2304 2096 4103
2304 2097 4103
2304 2098 4103
2304 2099 4103
2304 2100 4103
2304 2101 4103
2304 2102 4103
2304 2103 4103
2304 2104 4103
2304 2105 4103
2304 2106 4103
2304 2107 4103
2304 2108 4103
2304 2097 4104
2304 2098 4104
2304 2099 4104
2304 2100 4104
2304 2101 4104
2304 2102 4104
2304 2103 4104
2304 2104 4104
2304 2105 4104
2304 2106 4104
2304 2107 4104
2304 2108 4104
2304 2098 4105
