# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae3241.i.ut190425.1093_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
318 134717 236.38984087 30.147274722 15.074 i 14.2083 2725 13.595 3009.031 1201.4 0.022251436 0.0048669269 -0.0098573109 16.744 6.516 75.2 0.611
342 2320410 236.55698213 30.12978406 18.26 i 16.6599 345 4.652 1812.812 1056.414 0.046456173 0.11403602 0.073664986 5.748 2.771 -23.7 0.518
431 66388 236.38039023 30.160751345 17.3 i 16.1753 672 10.115 3076.552 1312.997 0.055916168 0.013466038 0.01446963 9.029 4.184 -80.6 0.537
530 638080 236.50218633 30.178671667 18.52 i 16.9118 288 6.345 2205.049 1460.887 0.070168309 0.075317867 -0.050842322 4.603 3.19 42.1 0.307
579 62263 236.4503494 30.20246307 15.194 i 14.6312 2213 13.904 2575.821 1657.845 0.01037038 0.010897477 -0.0069741537 11.837 8.412 42.8 0.289
742 302835 236.59553551 30.246497466 17.39 i 16.0168 604 7.89 1537.705 2022.516 0.076416753 0.017466959 0.021688914 8.023 3.573 -79.9 0.555
774 25801 236.60245432 30.266977299 15.43 i 13.8417 2508 8.377 1488.399 2192.049 0.022842305 0.011812914 0.01705971 11.809 6.032 -61.4 0.489
835 2320327 236.27897255 30.26406652 19.25 i 17.1561 200 4.11 3800.616 2169.081 0.096089981 0.11121475 -0.0084547 3.245 2.984 14.6 0.08
855 638218 236.76142996 30.272247596 18.233 i 16.7829 294 5.537 352.176 2237.526 0.072599448 0.10361844 0.10678241 5.546 2.638 -36.9 0.524
870 638226 236.27305513 30.276620369 18.189 i 16.3622 362 5.442 3842.711 2273.057 0.063749157 0.066373661 0.016886063 4.206 3.686 -40.6 0.124
896 2320427 236.6057069 30.284554717 18.62 i 16.9459 280 5.064 1465.291 2337.54 0.11527088 0.050853431 -0.051999081 4.899 2.835 70.5 0.421
967 76124 236.62605425 30.312827499 16.22 i 14.8753 1492 9.049 1320.147 2571.675 0.023323121 0.013214029 -0.00046053503 8.701 6.547 88.7 0.248
1232 1236274 236.78232178 30.385958203 18.61 i 17.3181 253 5.678 205.224 3178.949 0.063973367 0.093588412 -0.070225552 4.958 2.925 33.6 0.41
1533 2320479 236.75668133 30.446274715 18.84 i 17.2548 183 4.26 389.422 3677.683 0.11795043 0.10393444 0.017351532 3.166 2.862 -64.5 0.096
1659 2336306 236.48250972 30.52286757 18.37 i 17.5784 138 9.902 2345.485 4309.422 0.12313733 0.084844038 0.042607076 3.643 2.746 -66.0 0.246
