# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae16453.r.ut190428.4152_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
221 333651 247.50438858 15.156917206 17.63 r 16.5514 627 7.562 1093.789 503.293 0.034865834 0.028374959 -0.010198814 6.253 5.153 61.2 0.176
276 69229 247.17368002 15.166655485 17.192 r 16.1948 474 3.938 3735.436 584.134 0.058827963 0.071898058 0.026891081 4.454 3.529 -32.0 0.208
798 476133 247.20008317 15.249365181 18.052 r 16.8851 352 4.484 3524.03 1268.47 0.09271428 0.086764306 0.11309775 5.495 2.614 -46.5 0.524
805 362665 247.17731525 15.247353771 18.71 r 17.5307 170 2.706 3705.835 1251.966 0.11533886 0.17906053 -0.057633523 3.097 2.293 21.1 0.26
911 333695 247.38317043 15.271502988 18.58 r 17.395 386 8.061 2062.189 1451.224 0.12811428 0.026289778 0.073976807 8.371 2.671 -72.0 0.681
938 69254 247.43218397 15.276986424 16.493 r 15.5949 1191 7.519 1670.897 1496.691 0.022850646 0.024561627 -0.011221007 7.447 5.834 40.7 0.217
1071 493126 247.38323781 15.299723555 16.32 r 15.6341 1165 8.454 2061.677 1684.774 0.036681198 0.02472234 0.040713076 10.268 4.389 -53.2 0.573
1628 493223 247.25726028 15.389944845 17.353 r 16.2192 499 4.213 3066.947 2431.616 0.085898109 0.049210552 -0.048468869 5.188 3.195 63.6 0.384
1787 361372 247.3505738 15.410062362 18.59 r 17.8303 183 4.245 2322.381 2597.914 0.12350151 0.095598325 0.023816558 3.311 2.796 -69.8 0.156
2554 361373 247.35607601 15.53364502 18.48 r 17.6328 273 5.648 2278.466 3620.67 0.054372855 0.079565123 0.045067474 4.929 3.283 -30.4 0.334
2593 69307 247.24737261 15.541342444 17.171 r 16.073 529 3.9 3145.192 3684.608 0.10196232 0.033532277 -0.014124516 5.521 3.121 84.2 0.435
2860 1430568 247.54149965 15.57463303 18.82 r 17.822 188 4.076 800.252 3960.502 0.15578791 0.10430381 -0.15099356 4.46 2.183 54.4 0.51
2911 333795 247.34698611 15.573411773 18.24 r 17.1728 306 5.42 2350.926 3949.78 0.071527064 0.057397991 0.0035858187 4.182 3.733 -82.9 0.107
2947 333806 247.18562703 15.598463559 18.64 r 17.4525 259 4.739 3637.131 4157.671 0.078880362 0.081032418 -0.0081114573 3.633 3.447 37.6 0.051
2993 493410 247.53266189 15.605321352 16.468 r 16.3914 649 7.837 870.911 4214.421 0.045288514 0.021551041 0.021751136 7.598 4.494 -68.8 0.409
