# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=s005aae31408.i.ut190425.1013_stch_1.sw.dcmp, DB ID=14834, Field
#       Name=s005aae31408, RA (deg)=68.1784, Dec (deg)=-12.1168, MJD=58598.98779, Exp
#       Time (sec)=180.0, Lim Mag=20.8754, Instrument=SWOPE, E(B-V)=0.0761272196397,
#     Filter=SDSS i, A_lambda=0.1292640189482106, Net 2D Prob=1.0092474524759999e-06,
#     Redistributed 2D Prob=6.872674045179186e-08, Net 4D Prob=9.712954256694006e-07,
#     Weighted Mean Pixel Comp=0.9319029834723054, Weighted Mean Pixel Dist=157.548093553]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
29959 68.113365 -11.944654 None None 959794 04322720-1156407 None 1.9784810894e-07 0.050064 212.816984987 5.10760763968 15.701 11.528
117833 68.155945 -11.907273 None None 960254 04323742-1154261 None 2.55947416301e-07 0.047764 202.699806473 4.86479535534 15.937 12.034
117769 68.130386 -12.083663 None None 957910 04323129-1205011 None 2.26897818175e-08 0.05736 245.12281003 5.88294744072 15.82 12.466
777285 68.019524 -11.971347 None None 959414 04320468-1158168 None 7.00205994648e-11 0.06903 297.462469079 7.1390992579 16.546 13.197
324128 68.3969 -12.08108 None None 957944 None None 2.13522709464e-07 0.0327488863744 137.447339028 3.29873613667 16.49 nan
777352 68.333122 -11.937824 None None 959873 04331994-1156161 None 7.39516935216e-20 0.095115 417.369698854 10.0168727725 17.375 13.769
932573 68.435486 -12.036121 None None None 04334451-1202100 None 0.0 0.157203 718.402836932 17.2416680864 17.723 13.873
586266 68.205414 -12.205044 None None 956212 04324929-1212181 None 0.0 0.163273 748.972969986 17.9753512797 18.11 13.91
117690 68.066963 -12.27107 None None 955235 04321607-1216158 None 1.35733951737e-08 0.0528034764017 224.909266551 5.39782239723 17.88 13.996
117699 67.992775 -12.247453 None None 955590 04315826-1214508 None 5.21810816195e-08 0.0321655060828 134.940118065 3.23856283356 17.88 14.213
324096 68.0262 -12.31914 None None 954578 None None 1.4450338167e-07 0.0361473180737 152.094784798 3.65027483514 17.63 nan
324113 68.0276 -12.21563 None None 956076 None None 2.23278963237e-09 0.0582013191007 248.868760707 5.97285025697 18.02 nan
586154 67.997566 -12.441898 None None 952702 04315941-1226308 None 0.0 0.157659 720.692488705 17.2966197289 17.763 13.418
