# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=s005aae0517.i.ut190604.5096_stch_1.sw.dcmp, DB ID=14710, Field
#       Name=s005aae0517, RA (deg)=240.6348, Dec (deg)=24.3203, MJD=58639.20545, Exp
#       Time (sec)=420.0, Lim Mag=22.2551, Instrument=SWOPE, E(B-V)=0.109061026052,
#     Filter=SDSS i, A_lambda=0.185185622236296, Net 2D Prob=0.0002046222440477, Redistributed
#       2D Prob=2.225354002210602e-05, Net 4D Prob=0.0005043892454639837, Weighted Mean
#       Pixel Comp=0.8971187228079437, Weighted Mean Pixel Dist=185.38834246397093]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
335944 240.509 24.53081 None None 1709543 None None 1.00812304963e-05 0.0502887251444 213.807225362 5.13137340868 18.61 nan
71102 240.809387 24.373133 None None 1705857 16031425+2422232 None 0.000207516900419 0.041648 175.95392475 4.22289419401 15.791 12.405
82929 240.852386 24.510359 None None 56865 16032457+2430372 None 6.31391868751e-06 0.05849 250.155087487 6.00372209968 16.566 13.686
126565 240.779419 24.523956 None None 1709387 16030706+2431262 None 5.0616936432e-05 0.051347 218.474585626 5.24339005502 16.583 13.29
629846 240.750336 24.429422 None None 1707099 16030008+2425459 None 3.80151264801e-13 0.082849 360.488157171 8.65171577211 17.209 13.428
629876 240.874054 24.456745 None None 1707720 16032977+2427242 None 0.0 0.162137 743.236722638 17.8376813433 17.912 13.816
629897 240.895386 24.471537 None None 1708066 16033489+2428175 None 2.38720959984e-08 0.068718 296.052560949 7.10526146278 17.175 13.567
1128237 240.858505 24.513693 None None 1709126 16032604+2430492 None 0.0 0.193850046925 905.939253102 21.7425420744 18.94 14.389
1229731 240.576 24.37637 None None 1705930 None None 0.0 0.172650326325 796.587039648 19.1180889515 18.92 nan
56431 240.516891 24.209324 None None 1702135 16020405+2412335 None 0.000144995730986 0.051158 217.640531084 5.22337274602 15.521 12.593
62355 240.478073 24.150887 None None 56752 16015473+2409031 None 4.19644809565e-05 0.055934 238.783333638 5.73080000732 15.469 13.004
296595 240.602 24.09925 None None 1699743 None None 6.78795084715e-06 0.0561798580899 239.875453493 5.75701088383 17.36 nan
302393 240.548 24.20014 None None 1701952 None None 1.97935132954e-07 0.0632875216438 271.605618506 6.51853484416 18.03 nan
335805 240.468 24.04998 None None 1698730 None None 1.4907424681e-06 0.0327488863744 137.447339028 3.29873613667 18.32 nan
335844 240.4 24.16921 None None 1701246 None None 1.90461909114e-07 0.0630094815047 270.358682632 6.48860838316 18.22 nan
62374 240.924561 24.095163 None None 56887 16034189+2405425 None 1.19555446311e-05 0.031246 130.992594243 3.14382226182 15.459 12.251
