# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=s005aae25248.i.ut190429.5100_stch_1.sw.dcmp, DB ID=14803, Field
#       Name=s005aae25248, RA (deg)=254.6338, Dec (deg)=-2.0167, MJD=58603.18569, Exp
#       Time (sec)=180.0, Lim Mag=22.0263, Instrument=SWOPE, E(B-V)=0.414386570156,
#     Filter=SDSS i, A_lambda=0.703628396124888, Net 2D Prob=0.0001051701188241, Redistributed
#       2D Prob=4.8838922177742266e-05, Net 4D Prob=0.00048510230763684705, Weighted
#       Mean Pixel Comp=0.5356372025486279, Weighted Mean Pixel Dist=160.69961828691189]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
22978 254.729 -1.83507 None None 1108766 None None 1.88746776976e-05 0.0320212360106 134.320406884 3.22368976521 16.18 nan
31619 254.68338 -1.66661 None None None 16584401-0139597 None 1.28036654807e-05 0.028967 121.231249197 2.90954998074 15.231 11.648
240310 254.728973 -1.834937 None None None 16585495-0150057 None 1.54170918247e-06 0.024704 103.058828028 2.47341187267 15.08 11.376
327472 254.598 -1.83851 None None 1108643 None None 4.95407457935e-06 0.0307509453755 128.869450221 3.09286680531 17.1 nan
327570 254.683 -1.66651 None None 1113291 None None 2.33655496258e-05 0.0334927067464 140.647146533 3.3755315168 16.5 nan
429212 254.5979 -1.83844 None None None 16582349-0150183 None 7.38885237671e-07 0.054231 231.228508742 5.54948420982 15.921 12.567
1039402 254.727005 -1.675771 None None None 16585448-0140327 None 0.0 0.093356 409.158884838 9.81981323611 16.994 13.673
1039405 254.738434 -1.87188 None None None 16585722-0152187 None 0.0 0.093874 411.574988835 9.87779973203 17.321 13.597
1039407 254.693954 -1.82772 None None None 16584654-0149397 None 4.86078780874e-13 0.069788 300.890237019 7.22136568847 17.173 13.949
8201 254.505371 -1.822693 None None None 16580128-0149216 None 3.62467924842e-06 0.024962 104.155416127 2.49972998706 14.383 10.567
14276 254.456467 -1.934085 None None None 16574955-0156027 None 4.86836211457e-06 0.026101 109.001519576 2.61603646982 14.769 11.004
240301 254.521469 -1.831792 None None None 16580515-0149544 None 0.000156965688048 0.036927 155.46531775 3.731167626 15.523 12.036
240302 254.51535 -1.835404 None None None 16580368-0150074 None 3.45929023809e-05 0.033332 139.955519447 3.35893246674 16.077 12.471
240305 254.598465 -1.905107 None None None 16582363-0154183 None 4.57444653556e-05 0.042271 178.667898024 4.28802955257 16.487 13.238
327416 254.456 -1.93408 None None 1106076 None None 1.27951186054e-05 0.0306127653064 128.277107843 3.07865058822 16.07 nan
327477 254.506 -1.82281 None None 1109100 None None 2.20685750417e-05 0.0310287755144 130.060795005 3.12145908011 15.66 nan
27561 254.822 -2.07447 None None 161014 None None 3.40353748335e-06 0.0273518836759 114.332973036 2.74399135286 15.88 nan
240311 254.742645 -2.041046 None None None 16585823-0202277 None 1.09355121471e-05 0.029565 123.789464058 2.97094713738 15.757 12.011
240312 254.722351 -2.02966 None None None 16585336-0201467 None 3.44903605793e-05 0.04317 182.588401755 4.38212164213 16.584 13.274
240313 254.655914 -2.036613 None None None 16583741-0202118 None 4.16941419226e-06 0.049395 209.870886365 5.03690127275 16.705 13.748
240318 254.822067 -2.074483 None None None 16591729-0204281 None 8.88865748644e-07 0.022993 95.7970164199 2.29912839408 14.577 11.537
240321 254.878555 -2.090149 None None None 16593085-0205245 None 2.36304267539e-05 0.045881 194.440907561 4.66658178145 16.207 12.831
313275 254.743 -2.04113 None None 161011 None None 1.16020848084e-05 0.0327488863744 137.447339028 3.29873613667 17.05 nan
327351 254.879 -2.09018 None None 1102008 None None 4.20483066189e-06 0.0311688455844 130.661601608 3.1358784386 17.52 nan
1039406 254.68898 -1.980498 None None None 16584535-0158497 None 0.0 0.104493 461.446433218 11.0747143972 17.789 13.842
1044987 254.489838 -2.249638 None None None 16575756-0214586 None 0.0 0.100391 442.104706219 10.6105129492 17.804 13.913
1044989 254.4095 -2.276309 None None None 16573828-0216347 None 1.03715810022e-18 0.07996 347.218844269 8.33325226246 17.291 13.419
