# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=s005aae37244.i.ut190428.4044_stch_1.sw.dcmp, DB ID=5236, Field
#       Name=s005aae37244, RA (deg)=87.2027, Dec (deg)=-25.3665, MJD=58601.98854, Exp
#       Time (sec)=180.0, Lim Mag=22.1813, Instrument=SWOPE, E(B-V)=0.0597773547918,
#     Filter=SDSS i, A_lambda=0.10150194843647639, Net 2D Prob=4.750061375391e-05, Redistributed
#       2D Prob=4.223508824865548e-06, Net 4D Prob=0.0016207382612040831, Weighted Mean
#       Pixel Comp=0.9106147560037161, Weighted Mean Pixel Dist=180.9326178659989]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
17726 87.081696 -25.281567 None None ESO488-024 05481960-2516536 None 3.79423685846e-05 0.035919 151.108484841 3.62660363618 14.753 11.101
80763 86.897224 -25.298738 None None 17848 05473533-2517554 None 4.70473412218e-05 0.045118 191.100525071 4.5864126017 16.083 12.201
80767 87.014793 -25.146832 None None 17865 05480355-2508485 None 1.18228245659e-05 0.035717 150.236143194 3.60566743665 15.952 12.248
84679 86.855446 -25.281778 None None 75432 05472530-2516544 None 5.81744851892e-06 0.052932 225.477698513 5.41146476432 16.732 13.629
84681 86.873871 -25.303453 None None 75434 05472972-2518124 None 1.68093870743e-06 0.05508 234.992639301 5.63982334322 17.389 13.525
84686 86.974937 -25.250124 None None 75441 05475398-2515004 None 1.35143301288e-06 0.055516 236.927384656 5.68625723173 17.472 13.801
84691 87.109863 -25.212891 None None 75451 05482636-2512464 None 2.23501895265e-05 0.040338 170.254941693 4.08611860063 16.572 13.905
84692 87.151901 -25.291243 None None 75454 05483645-2517284 None 1.5850735711e-05 0.0404271202136 170.642313554 4.09541552529 16.966 14.221
129641 86.927025 -25.36652 None None 2799219 05474248-2521594 None 2.53025915991e-05 0.0438098019049 185.38156702 4.44915760848 16.902 14.093
129742 87.0952 -25.20462 None None 2800742 05482284-2512166 None 8.96107854723e-06 0.0430349015175 181.99892652 4.36797423649 18.1 14.139
136241 86.939316 -25.290964 None None ESO488-021 05474543-2517274 None 5.78804861685e-05 0.03957 166.918757942 4.00605019061 15.352 11.922
136243 87.107811 -25.301008 None None ESO488-025 05482587-2518036 None 0.000108801936332 0.042703 180.551215168 4.33322916403 15.357 11.933
308282 87.0329 -25.2335 None None 75447 None None 3.57867376386e-06 0.0372989586495 157.074600022 3.76979040054 17.75 nan
322733 87.0312 -25.37955 None None 779622 None None 2.6083938533e-06 0.0379730589865 159.993272897 3.83983854953 18.29 nan
322813 87.079 -25.19384 None None 781658 None None 7.69129309735e-06 0.0422736511368 178.679452248 4.28830685395 18.15 nan
579706 87.002785 -25.217381 None None 781422 05480066-2513025 None 0.0 0.122421 547.105290208 13.130526965 17.901 13.568
665183 86.957108 -25.178741 None None 2799220 05474970-2510434 None 1.33826789743e-20 0.095361 418.519426806 10.0444662433 17.854 13.346
10891 87.340141 -25.346592 None None ESO488-033 05492163-2520477 None 1.35290897666e-05 0.031688 132.889486678 3.18934768026 14.245 10.717
